TPP011:	.word	177777, 177777, 177777, 177777, 177777, 37774, 147703, 170077
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 7760, 170017
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
TPP012:	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177474, 176314, 176363, 146377, 31777, 37777, 37777, 147777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
TPP013:	.word	171777, 147777, 37777, 177777, 141777, 176074, 177703, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
TPP014:	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	1777, 377, 77, 77, 3, 0, 0, 3
TPP015:	.word	7777, 1777, 77, 17, 17, 17, 3, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	177760, 177700, 177400, 171400, 140000, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP016:	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177474, 176014, 176000, 146000, 0, 0, 0, 140000
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
TPP017:	.word	3, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	140000, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP018:	.word	177777, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	177777, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP019:	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 17
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP020:	.word	17, 17, 17, 17, 17, 17, 17, 17
	.word	17, 17, 17, 17, 17, 17, 17, 17
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP021:	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 170000
TPP022:	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	170000, 170000, 170000, 170000, 170000, 170000, 170000, 170000
	.word	170000, 170000, 170000, 170000, 170000, 170000, 170000, 170000
TPP023:	.word	177777, 7777, 1777, 377, 77, 17, 1403, 1403
	.word	31400, 37400, 0, 176003, 177777, 177777, 176077, 170077
	.word	177777, 177760, 177700, 177400, 176000, 170000, 140300, 140300
	.word	314, 374, 0, 140077, 177777, 170377, 140017, 140003
TPP024:	.word	7777, 1777, 377, 77, 17, 3, 3, 0
	.word	0, 0, 0, 176003, 176377, 176377, 176377, 171777
	.word	177760, 177700, 177400, 176000, 170000, 140000, 140000, 0
	.word	0, 0, 0, 140077, 177477, 177417, 177417, 177703
TPP025:	.word	177774, 177763, 177717, 177477, 377, 377, 377, 377
	.word	377, 377, 377, 377, 77, 17, 3, 0
	.word	37777, 7777, 1777, 377, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP026:	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
TPP027:	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	7777, 1777, 377, 377, 377, 377, 1777, 7777
	.word	177777, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177760, 177700, 177400, 177400, 177400, 177400, 177700, 177760
TPP028:	.word	37777, 177777, 170003, 141460, 147474, 146014, 140300, 140000
	.word	176017, 177777, 177777, 177777, 177777, 177777, 177777, 177777
	.word	177774, 177774, 177774, 177774, 177774, 177774, 177774, 177774
	.word	177774, 177774, 177774, 177774, 177774, 177774, 177774, 177774
TPP029:	.word	177777, 37777, 37777, 37777, 37777, 37777, 37777, 37777
	.word	37777, 37777, 37777, 37777, 37777, 37777, 37777, 37777
	.word	177774, 177774, 177774, 177774, 177774, 177774, 177774, 177774
	.word	177774, 177774, 177774, 177774, 177774, 177774, 177774, 177774
TPP030:	.word	37777, 37777, 37777, 37777, 37777, 37777, 37777, 37777
	.word	37777, 37777, 37777, 37777, 37777, 37777, 37777, 37777
	.word	177774, 177774, 177774, 177774, 177774, 177774, 177774, 177774
	.word	177774, 177774, 177774, 177774, 177774, 177774, 177774, 177774
TPP031:	.word	177777, 177700, 177700, 177700, 177700, 177700, 177700, 177700
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	177777, 377, 377, 377, 377, 377, 377, 377
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP032:	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP033:	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP034:	.word	377, 300, 300, 300, 300, 300, 300, 177700
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	177700, 300, 300, 300, 300, 300, 300, 377
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP035:	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP036:	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
TPP037:	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0
	.word	0, 0, 0, 0, 0, 0, 0, 0


